,name,rating,rom,display,camera,processor,price
1332,"APPLE iPhone 11 (Purple, 128 GB)",4.6,128 GB ROM,15.49 cm (6.1 inch) Liquid Retina HD Display,12MP + 12MP | 12MP Front Camera,A13 Bionic Chip Processor,"₹51,999"
1333,"APPLE iPhone SE (Red, 64 GB)",4.5,64 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 7MP Front Camera,A13 Bionic Chip with 3rd Gen Neural Engine Processor,"₹30,499"
1334,"APPLE iPhone 11 (Red, 64 GB)",4.6,64 GB ROM,15.49 cm (6.1 inch) Liquid Retina HD Display,12MP + 12MP | 12MP Front Camera,A13 Bionic Chip Processor,"₹46,999"
1335,"APPLE iPhone 11 (Red, 128 GB)",4.6,128 GB ROM,15.49 cm (6.1 inch) Liquid Retina HD Display,12MP + 12MP | 12MP Front Camera,A13 Bionic Chip Processor,"₹51,999"
1336,"APPLE iPhone 12 (Green, 128 GB)",4.6,128 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,"₹64,999"
1337,"APPLE iPhone 13 Mini (Blue, 128 GB)",4.5,128 GB ROM,13.72 cm (5.4 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹64,999"
1338,"APPLE iPhone 12 (Black, 128 GB)",4.6,128 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,"₹64,999"
1339,"APPLE iPhone 11 (Green, 128 GB)",4.6,128 GB ROM,15.49 cm (6.1 inch) Liquid Retina HD Display,12MP + 12MP | 12MP Front Camera,A13 Bionic Chip Processor,"₹51,999"
1340,"APPLE iPhone 13 Mini (Pink, 128 GB)",4.5,128 GB ROM,13.72 cm (5.4 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹64,999"
1341,"APPLE iPhone SE (Black, 128 GB)",4.5,128 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 7MP Front Camera,A13 Bionic Chip with 3rd Gen Neural Engine Processor,"₹35,499"
1342,"APPLE iPhone SE (Black, 256 GB)",4.5,256 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 7MP Front Camera,A13 Bionic Chip with 3rd Gen Neural Engine Processor,"₹45,099"
1343,"APPLE iPhone 12 (White, 128 GB)",4.6,128 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,"₹64,999"
1344,"APPLE iPhone 11 (White, 64 GB)",4.6,64 GB ROM,15.49 cm (6.1 inch) Liquid Retina HD Display,12MP + 12MP | 12MP Front Camera,A13 Bionic Chip Processor,"₹46,999"
1345,"APPLE iPhone 13 (Midnight, 128 GB)",4.6,128 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹73,999"
1346,"APPLE iPhone 13 (Pink, 128 GB)",4.6,128 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹73,999"
1347,"APPLE iPhone 11 (Black, 64 GB)",4.6,64 GB ROM,15.49 cm (6.1 inch) Liquid Retina HD Display,12MP + 12MP | 12MP Front Camera,A13 Bionic Chip Processor,"₹46,999"
1348,"APPLE iPhone 11 (Purple, 64 GB)",4.6,64 GB ROM,15.49 cm (6.1 inch) Liquid Retina HD Display,12MP + 12MP | 12MP Front Camera,A13 Bionic Chip Processor,"₹46,999"
1349,"APPLE iPhone 13 (Starlight, 128 GB)",4.6,128 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹73,999"
1350,"APPLE iPhone 11 (White, 128 GB)",4.6,128 GB ROM,15.49 cm (6.1 inch) Liquid Retina HD Display,12MP + 12MP | 12MP Front Camera,A13 Bionic Chip Processor,"₹51,999"
1351,"APPLE iPhone SE (Red, 128 GB)",4.5,128 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 7MP Front Camera,A13 Bionic Chip with 3rd Gen Neural Engine Processor,"₹35,499"
1352,"APPLE iPhone 13 (Blue, 128 GB)",4.6,128 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹73,999"
1353,"APPLE iPhone 13 ((PRODUCT)RED, 128 GB)",4.6,128 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹73,999"
1354,"APPLE iPhone 12 Mini (Red, 64 GB)",4.5,64 GB ROM,13.72 cm (5.4 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,"₹49,999"
1355,"APPLE iPhone 11 (Black, 128 GB)",4.6,128 GB ROM,15.49 cm (6.1 inch) Liquid Retina HD Display,12MP + 12MP | 12MP Front Camera,A13 Bionic Chip Processor,"₹51,999"
1356,"APPLE iPhone 11 (Purple, 128 GB)",4.6,128 GB ROM,15.49 cm (6.1 inch) Liquid Retina HD Display,12MP + 12MP | 12MP Front Camera,A13 Bionic Chip Processor,"₹51,999"
1357,"APPLE iPhone SE (Red, 64 GB)",4.5,64 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 7MP Front Camera,A13 Bionic Chip with 3rd Gen Neural Engine Processor,"₹30,499"
1358,"APPLE iPhone 11 (Red, 64 GB)",4.6,64 GB ROM,15.49 cm (6.1 inch) Liquid Retina HD Display,12MP + 12MP | 12MP Front Camera,A13 Bionic Chip Processor,"₹46,999"
1359,"APPLE iPhone 11 (Red, 128 GB)",4.6,128 GB ROM,15.49 cm (6.1 inch) Liquid Retina HD Display,12MP + 12MP | 12MP Front Camera,A13 Bionic Chip Processor,"₹51,999"
1360,"APPLE iPhone 12 (Green, 128 GB)",4.6,128 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,"₹64,999"
1361,"APPLE iPhone 13 Mini (Blue, 128 GB)",4.5,128 GB ROM,13.72 cm (5.4 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹64,999"
1362,"APPLE iPhone 12 (Black, 128 GB)",4.6,128 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,"₹64,999"
1363,"APPLE iPhone 11 (Green, 128 GB)",4.6,128 GB ROM,15.49 cm (6.1 inch) Liquid Retina HD Display,12MP + 12MP | 12MP Front Camera,A13 Bionic Chip Processor,"₹51,999"
1364,"APPLE iPhone 13 Mini (Pink, 128 GB)",4.5,128 GB ROM,13.72 cm (5.4 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹64,999"
1365,"APPLE iPhone SE (Black, 128 GB)",4.5,128 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 7MP Front Camera,A13 Bionic Chip with 3rd Gen Neural Engine Processor,"₹35,499"
1366,"APPLE iPhone SE (Black, 256 GB)",4.5,256 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 7MP Front Camera,A13 Bionic Chip with 3rd Gen Neural Engine Processor,"₹45,099"
1367,"APPLE iPhone 12 (White, 128 GB)",4.6,128 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,"₹64,999"
1368,"APPLE iPhone 12 (White, 128 GB)",4.6,128 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,"₹64,999"
1369,"APPLE iPhone 13 Mini (Starlight, 256 GB)",4.5,256 GB ROM,13.72 cm (5.4 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹73,999"
1370,"APPLE iPhone 12 (Blue, 128 GB)",4.6,128 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,"₹64,999"
1371,"APPLE iPhone 12 (Red, 128 GB)",4.6,128 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,"₹64,999"
1372,"APPLE iPhone SE (Red, 256 GB)",4.5,256 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 7MP Front Camera,A13 Bionic Chip with 3rd Gen Neural Engine Processor,"₹45,099"
1373,"APPLE iPhone SE (3rd Gen) (Midnight, 64 GB)",4.4,64 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 7MP Front Camera,"A15 Bionic Chip, 6 Core Processor Processor","₹41,900"
1374,"APPLE iPhone 12 (White, 64 GB)",4.6,64 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,"₹59,999"
1375,"APPLE iPhone 11 (Yellow, 128 GB)",4.6,128 GB ROM,15.49 cm (6.1 inch) Liquid Retina HD Display,12MP + 12MP | 12MP Front Camera,A13 Bionic Chip Processor,"₹51,999"
1376,"APPLE iPhone 13 Mini (Midnight, 128 GB)",4.5,128 GB ROM,13.72 cm (5.4 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹64,999"
1377,"APPLE iPhone 12 (Red, 64 GB)",4.6,64 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,"₹59,999"
1378,"APPLE iPhone 13 Mini (Midnight, 256 GB)",4.5,256 GB ROM,13.72 cm (5.4 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹73,999"
1379,"APPLE iPhone 13 Mini ((PRODUCT)RED, 256 GB)",4.5,256 GB ROM,13.72 cm (5.4 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹73,999"
1380,"APPLE iPhone 13 mini (Green, 128 GB)",4.5,128 GB ROM,13.72 cm (5.4 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹64,999"
1381,"APPLE iPhone SE (3rd Gen) (Starlight, 64 GB)",4.4,64 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 7MP Front Camera,"A15 Bionic Chip, 6 Core Processor Processor","₹41,900"
1382,"APPLE iPhone SE (3rd Gen) (Product (Red), 64 GB)",4.4,64 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 7MP Front Camera,"A15 Bionic Chip, 6 Core Processor Processor","₹41,900"
1383,"APPLE iPhone 12 (Blue, 64 GB)",4.6,64 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,"₹59,999"
1384,"APPLE iPhone XR (White, 128 GB)",4.6,128 GB ROM,15.49 cm (6.1 inch) Display,12MP Rear Camera | 7MP Front Camera,A12 Bionic Chip Processor,"₹44,999"
1385,"APPLE iPhone 13 Pro (Gold, 256 GB)",4.7,256 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹1,29,900"
1386,"APPLE iPhone 13 (Starlight, 256 GB)",4.6,256 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹83,999"
1387,"APPLE iPhone 12 (Green, 64 GB)",4.6,64 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,"₹59,999"
1388,"APPLE iPhone 13 (Pink, 256 GB)",4.6,256 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹83,999"
1389,"APPLE iPhone 13 Mini (Starlight, 128 GB)",4.5,128 GB ROM,13.72 cm (5.4 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹64,999"
1390,"APPLE iPhone 13 (Blue, 256 GB)",4.6,256 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹83,999"
1391,"APPLE iPhone SE (3rd Gen) (Midnight, 128 GB)",4.4,128 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 7MP Front Camera,"A15 Bionic Chip, 6 Core Processor Processor","₹46,900"
1392,"APPLE iPhone 13 Pro (Graphite, 1 TB)",4.7,1 TB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹1,69,900"
1393,"APPLE iPhone 13 Mini (Pink, 256 GB)",4.5,256 GB ROM,13.72 cm (5.4 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹73,999"
1394,"APPLE iPhone 13 Pro (Graphite, 128 GB)",4.7,128 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹1,19,900"
1395,"APPLE iPhone 13 ((PRODUCT)RED, 256 GB)",4.6,256 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹83,999"
1396,"APPLE iPhone SE (White, 128 GB)",4.5,128 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 7MP Front Camera,A13 Bionic Chip with 3rd Gen Neural Engine Processor,"₹35,499"
1397,"APPLE iPhone 12 Pro (Gold, 512 GB)",4.6,512 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,"₹1,39,900"
1398,"APPLE iPhone SE (3rd Gen) (Starlight, 128 GB)",4.4,128 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 7MP Front Camera,"A15 Bionic Chip, 6 Core Processor Processor","₹46,900"
1399,"APPLE iPhone 12 Pro (Gold, 128 GB)",4.6,128 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,"₹1,09,900"
1400,"APPLE iPhone 13 Pro (Silver, 256 GB)",4.7,256 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹1,29,900"
1401,"APPLE iPhone 13 (Midnight, 256 GB)",4.6,256 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹83,999"
1402,"APPLE iPhone 12 Mini (Blue, 64 GB)",4.5,64 GB ROM,13.72 cm (5.4 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,"₹49,999"
1403,"APPLE iPhone 11 Pro (Midnight Green, 64 GB)",4.6,64 GB ROM,14.73 cm (5.8 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A13 Bionic Chip Processor,"₹79,999"
1404,"APPLE iPhone 12 (Black, 64 GB)",4.6,64 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,"₹59,999"
1405,"APPLE iPhone 13 Pro (Alpine Green, 1 TB)",4.7,1 TB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹1,69,900"
1406,"APPLE iPhone 12 (Purple, 64 GB)",4.6,64 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,"₹59,999"
1407,"APPLE iPhone 13 Pro Max (Alpine Green, 512 GB)",4.6,512 GB ROM,17.02 cm (6.7 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹1,59,900"
1408,"APPLE iPhone 13 Pro (Sierra Blue, 256 GB)",4.7,256 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹1,29,900"
1409,"APPLE iPhone 13 Mini ((PRODUCT)RED, 512 GB)",4.5,512 GB ROM,13.72 cm (5.4 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹92,999"
1410,"APPLE iPhone 13 Pro (Graphite, 256 GB)",4.7,256 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹1,29,900"
1411,"APPLE iPhone 13 Pro (Gold, 512 GB)",4.7,512 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹1,49,900"
1412,"APPLE iPhone SE (3rd Gen) (Product (Red), 128 GB)",4.4,128 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 7MP Front Camera,"A15 Bionic Chip, 6 Core Processor Processor","₹46,900"
1413,"APPLE iPhone 11 (Green, 64 GB)",4.6,64 GB ROM,15.49 cm (6.1 inch) Liquid Retina HD Display,12MP + 12MP | 12MP Front Camera,A13 Bionic Chip Processor,"₹46,999"
1414,"APPLE iPhone 13 Mini (Midnight, 512 GB)",4.5,512 GB ROM,13.72 cm (5.4 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹92,999"
1415,"APPLE iPhone 13 Pro (Gold, 128 GB)",4.7,128 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹1,19,900"
1416,"APPLE iPhone 13 Mini (Starlight, 512 GB)",4.5,512 GB ROM,13.72 cm (5.4 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹92,999"
1417,"APPLE iPhone 12 Mini (Red, 256 GB)",4.5,256 GB ROM,13.72 cm (5.4 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,"₹64,999"
1418,"APPLE iPhone 12 Pro (Silver, 512 GB)",4.6,512 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,"₹1,39,900"
1419,"APPLE iPhone 12 Pro (Silver, 256 GB)",4.6,256 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,"₹1,19,900"
1420,"APPLE iPhone 13 Pro (Silver, 1 TB)",4.7,1 TB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹1,69,900"
1421,"Apple iPhone XR (White, 128 GB) (Includes EarPods, Power Adapter)",4.6,128 GB ROM,15.49 cm (6.1 inch) Display,12MP Rear Camera | 7MP Front Camera,A12 Bionic Chip Processor,"₹44,999"
1422,"APPLE iPhone 12 Pro Max (Silver, 512 GB)",4.6,512 GB ROM,17.02 cm (6.7 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,"₹1,49,900"
1423,"APPLE iPhone SE (White, 256 GB)",4.5,256 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 7MP Front Camera,A13 Bionic Chip with 3rd Gen Neural Engine Processor,"₹45,099"
1424,"APPLE iPhone 12 Mini (Blue, 256 GB)",4.5,256 GB ROM,13.72 cm (5.4 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,"₹64,999"
1425,"APPLE iPhone 12 Mini (Black, 256 GB)",4.5,256 GB ROM,13.72 cm (5.4 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,"₹64,999"
1426,"APPLE iPhone 13 Pro Max (Silver, 1 TB)",4.6,1 TB ROM,17.02 cm (6.7 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹1,79,900"
1427,"APPLE iPhone 13 Pro Max (Silver, 512 GB)",4.6,512 GB ROM,17.02 cm (6.7 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹1,59,900"
1428,"APPLE iPhone 12 Pro Max (Gold, 128 GB)",4.6,128 GB ROM,17.02 cm (6.7 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,"₹1,19,900"
1429,"APPLE iPhone 12 Pro Max (Gold, 512 GB)",4.6,512 GB ROM,17.02 cm (6.7 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,"₹1,49,900"
1430,"APPLE iPhone 12 Pro (Silver, 128 GB)",4.6,128 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,"₹1,09,900"
1431,"APPLE iPhone 12 Pro Max (Pacific Blue, 512 GB)",4.6,512 GB ROM,17.02 cm (6.7 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,"₹1,49,900"
1432,"APPLE iPhone 12 (White, 256 GB)",4.6,256 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,"₹74,999"
1433,"APPLE iPhone 13 Pro Max (Graphite, 512 GB)",4.6,512 GB ROM,17.02 cm (6.7 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹1,59,900"
1434,"APPLE iPhone 13 mini (Green, 512 GB)",4.5,512 GB ROM,13.72 cm (5.4 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹92,999"
1435,"APPLE iPhone SE (3rd Gen) (Midnight, 256 GB)",4.4,256 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 7MP Front Camera,"A15 Bionic Chip, 6 Core Processor Processor","₹56,900"
1436,"APPLE iPhone 13 Mini (Pink, 512 GB)",4.5,512 GB ROM,13.72 cm (5.4 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹92,999"
1437,"APPLE iPhone 12 Mini (Purple, 128 GB)",4.5,128 GB ROM,13.72 cm (5.4 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,"₹55,179"
1438,"APPLE iPhone 11 Pro Max (Space Grey, 64 GB)",4.7,64 GB ROM,16.51 cm (6.5 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A13 Bionic Chip Processor,"₹1,17,100"
1439,"APPLE iPhone 11 Pro (Midnight Green, 512 GB)",4.6,512 GB ROM,14.73 cm (5.8 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A13 Bionic Chip Processor,"₹1,17,949"
1440,"APPLE iPhone 13 Pro Max (Gold, 1 TB)",4.6,1 TB ROM,17.02 cm (6.7 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹1,79,900"
1441,"APPLE iPhone 13 Pro (Graphite, 512 GB)",4.7,512 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹1,49,900"
1442,"APPLE iPhone 12 Mini (Purple, 256 GB)",4.5,256 GB ROM,13.72 cm (5.4 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,"₹64,999"
1443,"APPLE iPhone 12 Pro (Pacific Blue, 512 GB)",4.6,512 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,"₹1,39,900"
1444,"APPLE iPhone 12 Mini (Red, 128 GB)",4.5,128 GB ROM,13.72 cm (5.4 inch) Super Retina XDR Display,12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,"₹55,179"
1445,"APPLE iPhone SE (3rd Gen) (Starlight, 256 GB)",4.4,256 GB ROM,11.94 cm (4.7 inch) Retina HD Display,12MP Rear Camera | 7MP Front Camera,"A15 Bionic Chip, 6 Core Processor Processor","₹56,900"
1446,"APPLE iPhone 8 Plus (Space Grey, 64 GB)",4.6,64 GB ROM,13.97 cm (5.5 inch) Retina HD Display,12MP + 12MP | 7MP Front Camera,"A11 Bionic Chip with 64-bit Architecture, Neural Engine, Embedded M11 Motion Coprocessor Processor","₹49,900"
1447,"APPLE iPhone XR (White, 64 GB)",4.6,64 GB ROM,15.49 cm (6.1 inch) Display,12MP Rear Camera | 7MP Front Camera,A12 Bionic Chip Processor,"₹39,999"
1448,"APPLE iPhone 13 Pro (Silver, 512 GB)",4.7,512 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹1,49,900"
1449,"APPLE iPhone 12 Pro (Graphite, 128 GB)",4.6,128 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A14 Bionic Chip with Next Generation Neural Engine Processor,"₹1,09,900"
1450,"APPLE iPhone XR (Black, 128 GB)",4.6,128 GB ROM,15.49 cm (6.1 inch) Display,12MP Rear Camera | 7MP Front Camera,A12 Bionic Chip Processor,"₹44,999"
1451,"APPLE iPhone 13 Pro Max (Silver, 128 GB)",4.6,128 GB ROM,17.02 cm (6.7 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹1,29,900"
1452,"APPLE iPhone 13 Pro (Gold, 1 TB)",4.7,1 TB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹1,69,900"
1453,"APPLE iPhone 13 Pro (Alpine Green, 128 GB)",4.7,128 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,12MP + 12MP + 12MP | 12MP Front Camera,A15 Bionic Chip Processor,"₹1,19,900"
